2086363,727228,BANK
3884193,9664812,ZOO
1420229,8141111,RESTAURANT
8890612,5626192,RESTAURANT
2625138,3003009,SALON
2202391,1364562,SALON
8073822,5296659,UNIVERSITY
9567238,9913746,RESTAURANT
6256929,6351293,SUPERMARKET
9566965,8044122,MUSEUM
379803,6473792,PARK
4860257,9677955,HOSPITAL
8297676,3722282,SALON
9328266,7808933,MUSEUM
9773671,5772837,LIBRARY
3343936,4805162,MUSEUM
1346249,9028075,UNIVERSITY
6952875,3315131,UNIVERSITY
8100265,548269,SCHOOL
2080335,8809847,HOTEL
6232676,5621513,MUSEUM
8542866,3877820,PHARMACY
6635115,6915083,PHARMACY
9539040,2882,SUPERMARKET
7570327,5882119,RESTAURANT
8794216,7948651,SCHOOL
1710736,4590116,SALON
1100614,605034,UNIVERSITY
4633553,4709141,ZOO
3244266,8993626,RESTAURANT
6767672,5005587,ATM
1992130,6000660,LIBRARY
7583209,7893608,HOSPITAL
1108784,8192958,MUSEUM
7766715,9969998,SALON
1011234,816263,BANK
8204712,2634930,SUPERMARKET
3584529,2231768,GYM
4759495,6686830,ATM
4704626,9278121,GYM
8279289,8393270,SUPERMARKET
9358123,8009092,GYM
240031,2816789,PARK
4192210,5394978,PHARMACY
5753910,1024251,ATM
9178887,6110954,BANK
4058360,6004976,MUSEUM
1917038,4218002,GYM
4938136,9636650,SUPERMARKET
2996577,7381959,HOSPITAL
1900282,1115108,MUSEUM
9080596,4825720,RESTAURANT
758851,1585914,ZOO
4503181,1540191,PARK
3436632,2747342,HOTEL
2490728,4008105,PHARMACY
1053683,6886607,HOSPITAL
4369790,1081738,SCHOOL
537493,7652715,SALON
2859578,308849,ZOO
3792079,8446699,HOSPITAL
4251241,5705569,ATM
9731677,5772126,ZOO
1612417,7167827,SALON
8988497,8363844,UNIVERSITY
9312527,3116683,SUPERMARKET
4570117,9234521,MUSEUM
8925801,2462816,GYM
2925527,8813309,MUSEUM
1307808,6032176,RESTAURANT
8527783,3966939,SCHOOL
7079823,2597951,RESTAURANT
6054993,6268025,LIBRARY
8684611,8244992,ZOO
5831396,890784,ZOO
5932502,2489537,BANK
7390607,6127889,SCHOOL
7446714,7696233,RESTAURANT
5038527,4543135,SUPERMARKET
2731865,5797798,LIBRARY
3173934,558062,ATM
2228651,3561052,LIBRARY
76444,4253365,HOSPITAL
5713160,4013177,LIBRARY
4903208,4569594,LIBRARY
3741058,7173187,PARK
6970458,6615143,SALON
734935,9382411,BANK
5987582,1839608,PARK
4744187,3217930,RESTAURANT
8067483,9208654,HOSPITAL
9795481,7893399,UNIVERSITY
7541898,2087739,SUPERMARKET
9004868,6749647,ZOO
8684182,1414036,HOSPITAL
7558515,8439675,MUSEUM
1602925,3683452,ZOO
3047368,1679791,SUPERMARKET
2826014,4842530,PARK
2212341,2359704,ATM
7931801,9007949,ATM
7988623,621878,GYM
9851450,5056357,ATM
209227,8174925,SCHOOL
395013,6978482,ZOO
9707592,1301611,MUSEUM
5250921,6597293,SALON
6211097,1846557,SCHOOL
7159155,7591767,PARK
3811441,9369470,SUPERMARKET
6546041,4682430,HOTEL
7387501,1065314,PARK
3570023,5682532,SUPERMARKET
6938390,3768983,SCHOOL
236811,320107,BANK
5956054,125877,SALON
3324463,3151860,ZOO
6067262,5513924,BANK
883886,4777828,ZOO
5208730,7112549,PARK
1806353,5882029,PARK
7806316,528134,HOSPITAL
1299613,1182105,MUSEUM
1703308,1505049,HOTEL
3169310,5604594,UNIVERSITY
688329,7598081,GYM
2499999,1518270,PARK
4577796,2532363,PARK
2507417,6640827,UNIVERSITY
1062248,7311815,PHARMACY
8986498,111351,SALON
2942961,3017833,LIBRARY
2019212,8347406,UNIVERSITY
3318954,9474760,ATM
8124,8346903,PHARMACY
7910929,5658578,HOSPITAL
953584,4064654,SALON
5753928,8984672,RESTAURANT
1031463,2280585,PARK
6753864,486002,GYM
4274174,2477497,LIBRARY
6150135,6968708,SCHOOL
9801568,5603800,GYM
744342,2695235,GYM
3540255,1746615,MUSEUM
4928686,9271314,UNIVERSITY
1593795,210130,RESTAURANT
2186923,7823466,SCHOOL
104692,9471190,SCHOOL
6047884,8914493,ZOO
9295886,1242191,SCHOOL
3856925,8783026,PARK
5086731,8743963,PARK
3984733,6830490,SCHOOL
1837591,2731544,PARK
4510786,6109105,HOSPITAL
4658599,4716154,SCHOOL
3034051,1092563,PHARMACY
2378419,1031531,BANK
7588896,3291388,UNIVERSITY
816947,3275694,SUPERMARKET
6585210,3260653,HOTEL
2356398,5144996,PHARMACY
9116169,1802128,PHARMACY
2383691,2044715,UNIVERSITY
8077117,4461248,BANK
9782761,4283006,GYM
7419596,5637191,SCHOOL
284271,8190521,UNIVERSITY
457805,8722938,ZOO
922268,8728831,HOSPITAL
5905807,3388156,GYM
5566413,3531811,SUPERMARKET
1477016,4260440,PARK
4255025,2129530,ZOO
9033280,8449221,RESTAURANT
3049009,6856084,PHARMACY
7552894,8320747,SCHOOL
8343745,3340342,HOTEL
8318258,5272530,PHARMACY
6013972,4459275,PHARMACY
2068920,7213579,ZOO
2470454,8441653,HOSPITAL
5645644,4066031,HOTEL
5527238,8306413,SALON
3346266,8585187,LIBRARY
821638,5740183,HOTEL
2432229,4594075,PHARMACY
1019458,7600321,HOTEL
8774271,439968,PHARMACY
5240592,1637158,ATM
9862579,3371340,GYM
6682901,3419008,ZOO
3454092,3415231,LIBRARY
8340893,5928307,UNIVERSITY
7703274,8462921,UNIVERSITY
7450098,9138578,ZOO
905365,1860986,MUSEUM
6061949,5086502,MUSEUM
9801322,4205738,HOSPITAL
3241821,6666846,RESTAURANT
704484,1337047,ZOO
3503684,9263963,UNIVERSITY
2058393,7761527,SCHOOL
3800186,8284801,ZOO
9596705,9149526,SCHOOL
6312,2831664,GYM
3349207,9264994,LIBRARY
1658234,3447335,ATM
4605460,6957757,MUSEUM
1699969,512868,MUSEUM
8061336,5329579,GYM
3434921,5395711,LIBRARY
5937038,8872969,SCHOOL
798308,8665889,HOSPITAL
103060,1546391,RESTAURANT
337055,3842512,HOSPITAL
9756654,7132667,RESTAURANT
1823461,2680803,ATM
688289,3989781,BANK
3773449,3873713,ZOO
1483208,5102917,SCHOOL
4548848,4417786,ZOO
1905322,4364278,LIBRARY
2916636,1251422,SALON
9909928,9419736,PHARMACY
6057420,6199986,MUSEUM
8730560,1731280,LIBRARY
555293,6324526,SALON
6236413,2704084,HOSPITAL
4832948,6040858,LIBRARY
6312150,3932534,SUPERMARKET
504344,3200809,LIBRARY
4863257,4148114,MUSEUM
7410586,9400426,BANK
6000787,3037342,SALON
1056931,5799231,PHARMACY
3539805,880345,BANK
3685889,5137029,RESTAURANT
4263752,7890456,BANK
3710293,9298331,GYM
4513786,4002980,SUPERMARKET
4778877,2686119,SALON
2453128,4407599,MUSEUM
5336145,8871070,SCHOOL
6954586,2218900,SALON
3541331,5669537,BANK
1031007,1459879,HOSPITAL
3423346,2745455,PARK
943142,1655424,BANK
7831857,8342087,HOTEL
2468003,5966298,SUPERMARKET
119322,2162232,PARK
4683498,3392414,LIBRARY
4936977,5290868,GYM
2271087,7955063,UNIVERSITY
7877923,4589427,ATM
8238939,2723156,PARK
4380726,5911724,BANK
6262966,4341473,PARK
8227433,3101547,LIBRARY
9692481,1444392,ZOO
7172681,9952743,LIBRARY
2252796,129960,SUPERMARKET
4990329,6777799,SCHOOL
4887928,8004424,ZOO
291866,8330998,PARK
5413544,5626799,PHARMACY
8148707,303305,ATM
7679256,9454654,BANK
3399287,8850567,PARK
1691517,6641123,PARK
551968,2847261,BANK
6481981,4048572,BANK
6335796,4428363,PHARMACY
9930159,2440987,ZOO
7003687,3488852,RESTAURANT
6596201,530056,LIBRARY
5950783,7227583,UNIVERSITY
580250,9381018,SALON
5635226,1772407,SCHOOL
3037326,4285069,HOSPITAL
6397797,4125584,SUPERMARKET
4136598,2381349,GYM
7839120,4971584,SALON
9442353,275462,RESTAURANT
4327853,1795360,LIBRARY
9206639,9394506,GYM
6017287,6575596,BANK
2011825,5240527,ATM
9966679,7564333,UNIVERSITY
5521657,7117367,RESTAURANT
9385072,2172213,LIBRARY
7411245,8961362,PARK
9125114,8271130,SCHOOL
6636232,8294971,MUSEUM
7363295,5737316,SALON
3641100,4418963,HOSPITAL
3960384,1275853,MUSEUM
3384324,7084773,UNIVERSITY
4065110,5121675,ATM
9981854,1073377,GYM
6935240,6609856,PHARMACY
3555427,5702590,PARK
828852,4044376,RESTAURANT
8001257,4902945,SALON
2059551,5926428,SALON
5534521,5435948,BANK
1625159,3139340,ZOO
2626951,9550529,RESTAURANT
8566499,5091848,BANK
2529330,9177068,SALON
2191732,1709716,UNIVERSITY
5921842,6063806,SALON
1321085,3491593,SCHOOL
2038439,5108532,LIBRARY
8268679,9566903,LIBRARY
9101162,7048282,MUSEUM
2182145,2585865,SCHOOL
1708694,7097580,SALON
9617828,8612853,ATM
6851510,9851366,SUPERMARKET
5963948,6613634,HOSPITAL
6968500,1420560,RESTAURANT
6485328,3543800,UNIVERSITY
5295246,8861231,ATM
9470465,220220,UNIVERSITY
9351462,9435436,ZOO
9529380,3301163,MUSEUM
1118690,9468433,HOTEL
6828041,1011515,PARK
6615125,4519931,SCHOOL
8999192,5810033,PARK
2136764,5860509,GYM
6848431,2757949,SUPERMARKET
4542054,556325,RESTAURANT
5369968,7191416,UNIVERSITY
9148681,2903664,SUPERMARKET
4847548,7160551,HOSPITAL
7764945,9184668,GYM
1213646,7365172,SUPERMARKET
1371134,9045658,SCHOOL
5020669,3639432,ATM
8443409,7042330,ZOO
3617371,6750320,PARK
3188126,7502127,SUPERMARKET
2365686,7524734,HOSPITAL
5094786,1044801,MUSEUM
8427163,1119623,HOTEL
43872,8675446,ATM
463305,3506877,UNIVERSITY
3800145,7075800,BANK
8190933,3186489,UNIVERSITY
987509,9771443,SALON
5351600,4720630,HOSPITAL
8844564,3309606,SALON
173604,6333856,PARK
4573743,557723,SALON
4029980,3688028,SUPERMARKET
1754626,6566262,RESTAURANT
7157157,6041033,LIBRARY
8414598,2574172,UNIVERSITY
7433201,197642,UNIVERSITY
4938949,1764142,RESTAURANT
4759621,3718759,UNIVERSITY
6270141,6578255,UNIVERSITY
3642343,4180106,SUPERMARKET
6303219,7434133,UNIVERSITY
142766,1634347,SCHOOL
9932458,5134660,MUSEUM
7737735,503543,PARK
2174499,8160061,PHARMACY
2298807,1331995,PHARMACY
4201072,3270290,PHARMACY
824139,1293727,HOSPITAL
7249567,6362876,SALON
2128954,6316401,MUSEUM
4958204,1720132,RESTAURANT
1779259,5676420,HOSPITAL
3653514,9129153,HOTEL
7026974,4075648,GYM
5380149,7991746,GYM
1080134,161079,ZOO
3429258,5457679,SCHOOL
446564,3010767,PHARMACY
2598228,7694196,PHARMACY
4620501,3577149,HOSPITAL
5864759,8678900,SALON
4342169,2819168,SALON
8299250,1644001,UNIVERSITY
6579717,9097780,ATM
6509589,7430451,MUSEUM
6118505,6347537,GYM
9528210,8237345,RESTAURANT
8047240,9194944,HOTEL
2919099,8051594,HOTEL
1211097,3414423,SUPERMARKET
2075219,4733049,ZOO
2075186,5425944,ZOO
7961353,7706775,PARK
4443674,1308958,SUPERMARKET
9577016,5216521,SALON
8067865,1968951,SUPERMARKET
4643979,2754908,UNIVERSITY
8822529,2902536,UNIVERSITY
999198,6468521,LIBRARY
5303516,5821859,SUPERMARKET
8916344,727145,RESTAURANT
4018588,3679049,RESTAURANT
1678914,9618906,UNIVERSITY
662284,2761699,ATM
4915657,9917729,SUPERMARKET
5884262,3701092,PARK
9580276,1289312,GYM
7670193,6602634,RESTAURANT
1156479,7248285,SCHOOL
2227107,9155469,PHARMACY
5680612,8177781,RESTAURANT
221420,9463523,UNIVERSITY
8387325,7152694,PARK
4359887,8724451,ZOO
9361167,4377376,SALON
9992002,8635712,ZOO
5511942,2767399,UNIVERSITY
6529848,1068369,SALON
597454,6288556,HOTEL
2696577,4175339,RESTAURANT
6727644,3730007,SUPERMARKET
7310387,7167112,SCHOOL
1791236,1996477,UNIVERSITY
5690947,908975,PARK
6730621,8771772,GYM
6177012,5866147,PHARMACY
2098666,4281732,HOSPITAL
5091479,9770380,ATM
5446531,5620068,UNIVERSITY
8718591,5505504,MUSEUM
9118849,8038172,ZOO
836168,2628478,MUSEUM
2102944,3233558,RESTAURANT
266434,2337791,ZOO
7113499,7211253,RESTAURANT
7998654,4524657,MUSEUM
8718523,795805,SUPERMARKET
5048013,7632194,PHARMACY
6944783,6612724,UNIVERSITY
4259337,8427724,HOSPITAL
2572978,7608749,MUSEUM
2276642,4941192,PARK
6358527,8779686,UNIVERSITY
6002053,3692574,HOTEL
1248181,8202727,HOTEL
5728686,5687311,RESTAURANT
8119119,714385,PARK
6754208,433009,UNIVERSITY
5067332,1293568,PHARMACY
188641,8136908,BANK
2676781,2661554,SCHOOL
5402175,9589426,ZOO
5577038,2712966,HOTEL
34530,3831537,SUPERMARKET
4929855,9080205,PARK
9314119,8846786,LIBRARY
3097070,4307402,SALON
818530,9707267,ATM
1573878,3158246,GYM
2973503,9377445,BANK
8899275,6693602,PARK
3009179,9805086,BANK
1066997,4898326,RESTAURANT
4469147,2686541,RESTAURANT
4859795,6282702,GYM
8227673,2389199,SALON
888869,2280193,PHARMACY
2748188,6030345,HOSPITAL
9619868,6508355,SALON
5564478,6738965,SALON
2861281,909227,BANK
2057308,1114519,PHARMACY
8629408,6380172,LIBRARY
1343756,844924,HOTEL
8297921,8964723,PHARMACY
4024430,3950284,SCHOOL
4963739,7438612,SUPERMARKET
5022626,4645470,SUPERMARKET
7032718,4077407,SCHOOL
4437547,3609956,ATM
9106380,2323082,SUPERMARKET
6849681,5103040,GYM
4069321,4018847,PARK
7986576,124530,SCHOOL
555853,9037604,LIBRARY
4126800,6036941,HOSPITAL
3269216,6420886,PARK
4067787,18670,PARK
5969495,9742861,ZOO
6415123,8037498,ZOO
1580022,8550937,LIBRARY
5701468,8523102,ATM
6792350,4755041,LIBRARY
802882,8599615,HOTEL
9029845,527172,RESTAURANT
9413857,7172010,RESTAURANT
4639182,7835101,BANK
3569549,6025973,MUSEUM
90235,6051561,UNIVERSITY
8453619,8183304,MUSEUM
3180328,4919453,UNIVERSITY
525477,402522,PARK
3023943,3627953,HOTEL
6949300,7136393,ATM
8674884,4463749,PHARMACY
1186573,7953573,RESTAURANT
5342791,8020423,BANK
7729139,539719,SCHOOL
7568235,2246217,PHARMACY
4627223,8410703,MUSEUM
732327,1542583,SUPERMARKET
1083886,9215411,HOSPITAL
3776921,5184017,UNIVERSITY
4066931,8433511,LIBRARY
3381055,8282078,BANK
9594815,2405255,MUSEUM
3593749,3723837,UNIVERSITY
5408490,5469337,LIBRARY
8575170,6895363,HOTEL
7669210,6356685,UNIVERSITY
5273909,3534159,SALON
5052977,9704516,LIBRARY
5322247,5189003,PARK
1157307,4616338,BANK
9323066,1592303,UNIVERSITY
5363680,1098558,ZOO
2988798,939089,LIBRARY
4228389,9851059,SUPERMARKET
591052,3360783,SUPERMARKET
3656841,8953005,GYM
3719737,2306971,RESTAURANT
5193741,2853834,PHARMACY
6507803,4428983,RESTAURANT
3305965,2778380,ZOO
9367196,6450993,ATM
5295134,2909757,ZOO
7636250,8249700,PHARMACY
3241042,3534783,ZOO
1462571,9461648,LIBRARY
3411294,1769963,HOSPITAL
1246177,104338,MUSEUM
3924857,3838811,ZOO
9663351,2107589,ZOO
435447,75644,SALON
3754151,4806114,HOTEL
5861940,1292159,SUPERMARKET
6009900,7231453,BANK
9216024,7825357,HOTEL
8040418,4222941,GYM
5691420,2679248,SALON
6169154,9335553,ATM
4093058,9650301,LIBRARY
1380355,7753566,BANK
5850984,5177373,SUPERMARKET
7266246,2562982,PARK
5814951,9680926,HOTEL
9865305,4938006,RESTAURANT
5784545,4550039,RESTAURANT
8745036,3000426,UNIVERSITY
1721076,856963,PHARMACY
2804874,502321,BANK
9325946,1194419,GYM
5362300,1554050,BANK
5332664,7300138,SALON
5402801,8243103,HOSPITAL
4327044,7778599,PHARMACY
7668798,996568,PARK
9919526,8369103,SCHOOL
9322399,9549686,GYM
1245831,2857606,HOTEL
8151179,3086265,SCHOOL
929789,2590998,ATM
4548537,6675963,UNIVERSITY
1795637,6995584,LIBRARY
4382681,3074356,HOTEL
4982096,7351258,MUSEUM
1011443,896328,LIBRARY
393600,3971010,ZOO
7200043,2520455,GYM
2483048,7739167,UNIVERSITY
3941871,6234511,LIBRARY
9214163,6482671,SCHOOL
5614651,8046395,LIBRARY
8744141,3621784,SCHOOL
3718462,2802181,ATM
4778213,8413761,PARK
5286350,2834392,SUPERMARKET
4055020,4447198,PARK
1229753,9211363,BANK
5556529,7026119,SUPERMARKET
52378,4054714,PARK
1513306,7657014,BANK
2370179,5356686,HOSPITAL
6338443,3549763,MUSEUM
8062174,6512138,ZOO
6806976,9308037,HOSPITAL
6879269,1495007,SALON
7569877,1874344,HOSPITAL
564102,5392721,PARK
7584344,5558235,SUPERMARKET
4431950,9938054,HOTEL
8656855,7834421,GYM
7921410,6430638,GYM
2162715,8157858,UNIVERSITY
9098031,6958095,LIBRARY
9208245,27834,GYM
6765482,2756791,PHARMACY
125802,9193146,HOSPITAL
6633359,2752816,HOSPITAL
387053,5916854,PARK
6004296,1720826,LIBRARY
7404626,6788602,LIBRARY
2670177,4540025,PHARMACY
3279324,2525707,SCHOOL
5942992,8437448,SCHOOL
8852794,2454369,UNIVERSITY
9074463,5102675,UNIVERSITY
2291953,7136186,PARK
8221661,6165462,BANK
6464915,1797012,PARK
1246727,4618556,HOSPITAL
1567244,8076997,MUSEUM
6079130,2585187,PHARMACY
6846129,3415859,GYM
2968754,190569,SALON
5723200,7602940,ATM
5261587,7758063,ZOO
5986938,606517,MUSEUM
1556861,8196812,SALON
6127558,9582547,GYM
1598045,1553855,UNIVERSITY
6010834,7333156,SCHOOL
4909182,4854895,SUPERMARKET
2440513,283692,SALON
6477336,8565253,PHARMACY
2852538,4263679,UNIVERSITY
4358414,3322470,UNIVERSITY
9975970,4445894,HOTEL
3859848,778532,SALON
9454208,4020275,SCHOOL
7708533,8024038,MUSEUM
1998770,1355727,SCHOOL
3866200,5370906,PHARMACY
4231449,8313917,PHARMACY
939583,756731,HOTEL
3274422,7559435,RESTAURANT
1446645,4567551,SUPERMARKET
7165332,1676520,MUSEUM
4898721,2082399,MUSEUM
8525621,7500072,RESTAURANT
2342540,828466,LIBRARY
6358960,5396263,PHARMACY
3733903,3139183,ZOO
9901918,2318249,SALON
2807209,9284251,HOSPITAL
2752789,8484503,LIBRARY
2327270,536767,LIBRARY
1068685,7671155,PARK
4818676,3473427,UNIVERSITY
2608935,3275675,BANK
7289401,4956117,MUSEUM
6811893,5177087,ZOO
1661200,3191016,RESTAURANT
5112958,9932700,HOSPITAL
5296962,1240954,PARK
4879712,8852901,SALON
8095386,9120902,SUPERMARKET
5970811,1357156,LIBRARY
2714095,1420084,PHARMACY
3664538,9651721,SALON
5668419,8437816,PHARMACY
4698749,7520671,ZOO
1619855,3828057,SCHOOL
5666804,6775596,BANK
1221140,3050260,HOSPITAL
2331577,5862262,HOTEL
6554400,8810822,SUPERMARKET
1406316,1432474,ATM
38085,3274621,SALON
5152047,806352,HOTEL
9603390,8353205,SALON
14834,6719796,ZOO
5880000,8744267,PHARMACY
1572416,6220334,BANK
576817,3680948,MUSEUM
8748750,8987169,HOSPITAL
8798272,2284301,BANK
3940965,852778,SALON
512028,1616314,ATM
3952039,6136030,SALON
5049865,2418423,LIBRARY
2598787,1887253,UNIVERSITY
808518,6079452,SCHOOL
2554149,5841255,UNIVERSITY
3838027,1228511,SUPERMARKET
2167522,9414835,SCHOOL
5555855,6059301,UNIVERSITY
9008574,8423177,RESTAURANT
3663008,9846122,SCHOOL
1488325,765724,PARK
4769017,6543628,ATM
7719574,3854798,ATM
5508902,3851596,SUPERMARKET
3490203,7618616,ATM
2719064,8775303,PARK
3652359,4560396,PHARMACY
6501058,5018933,UNIVERSITY
3834075,8840415,SCHOOL
3819680,2307268,MUSEUM
8051913,9703186,GYM
5358330,4094160,SALON
4388598,2419732,PHARMACY
3365457,6009728,BANK
8449076,5134840,PARK
211190,3388397,ATM
8210158,2453605,SCHOOL
8753161,260216,ZOO
7991081,5813386,HOTEL
7151132,8236230,SCHOOL
494733,7735913,SALON
6496815,7130501,SUPERMARKET
5842199,8180057,BANK
5034446,7027943,ATM
4291768,7512285,SUPERMARKET
8397760,4995661,BANK
2629282,5088359,SUPERMARKET
6325066,7358256,ZOO
2964841,553059,PARK
9208128,6722715,SALON
2763367,3039988,ATM
8655613,3891922,ATM
3639649,2695943,SCHOOL
5414488,3904412,MUSEUM
4168178,6529946,GYM
5128045,734914,BANK
3869051,5713129,UNIVERSITY
7884059,2182362,PARK
6023433,7664162,RESTAURANT
7347400,3208075,SUPERMARKET
6124213,2991817,LIBRARY
8607331,8568331,SUPERMARKET
1061456,6582639,MUSEUM
3021570,176845,GYM
3326001,79513,ZOO
9383149,6426891,ZOO
4196114,9223390,SCHOOL
5225956,2337335,ZOO
2354568,3872447,LIBRARY
8240552,7525050,SALON
6826048,4604433,HOTEL
6623698,5250009,HOTEL
7791055,2442301,RESTAURANT
1188301,9321051,SALON
2996608,3403365,RESTAURANT
8425008,2594320,SCHOOL
425520,8708857,HOTEL
2184468,2826384,SCHOOL
100058,544648,SCHOOL
2208230,5563413,PARK
9244971,9978655,GYM
8218249,6665085,UNIVERSITY
4236419,7863856,PARK
6748300,9656747,PARK
3999856,8387242,RESTAURANT
379013,9028223,ZOO
5624400,2261871,UNIVERSITY
8278823,9555179,SALON
2068067,4524170,PARK
3363649,3190672,ZOO
8878401,4893226,LIBRARY
6460057,7512245,MUSEUM
5711669,5593192,SALON
6482829,4413506,RESTAURANT
351536,7342000,RESTAURANT
3929632,1393598,HOTEL
9606818,8355470,MUSEUM
1995815,6965340,HOSPITAL
8160412,4354031,PHARMACY
8222845,5307449,ZOO
1698387,5047658,ZOO
6088878,3854492,MUSEUM
3497758,1844042,HOTEL
7892541,9342635,PHARMACY
4733656,8821434,HOSPITAL
8800701,8748434,SALON
2436592,7370639,RESTAURANT
3644573,4033111,PHARMACY
679498,1887818,SCHOOL
1682973,8577694,SALON
688029,7484940,MUSEUM
5056015,7563466,PHARMACY
3397636,1945440,HOTEL
1596955,2765198,SUPERMARKET
7684945,621001,PARK
5484769,838541,PARK
7916422,544193,ZOO
1510016,6483935,ATM
298693,6420825,LIBRARY
8879494,1883501,ZOO
6589293,8655061,BANK
391718,7831959,ATM
8112719,4424785,ZOO
6796661,4612336,ATM
2619033,6390894,ATM
9428400,8782532,PHARMACY
7618829,8732386,ATM
9629749,7904350,GYM
7298147,1560879,HOTEL
6794330,303644,SALON
4943924,221963,SALON
7232259,984306,SCHOOL
8510593,8999056,MUSEUM
5448824,6742585,GYM
1026049,472303,UNIVERSITY
3883155,4358564,SCHOOL
89217,4971654,SALON
2247298,1585911,RESTAURANT
8058563,8495950,SUPERMARKET
6588026,8260892,HOTEL
2632423,7438408,PARK
8699348,3929588,SUPERMARKET
2506763,1317911,ATM
3864245,5534654,BANK
9807213,1624116,LIBRARY
3511419,2957996,GYM
4915322,3642914,SCHOOL
2170955,4113492,ZOO
3107293,5987416,HOSPITAL
7376563,9118392,MUSEUM
4633389,8661252,SALON
1678357,6910564,BANK
475284,6256789,GYM
4409206,8992810,PARK
778959,336643,ATM
2882599,4560535,LIBRARY
1670430,6229863,SCHOOL
2948406,3908110,HOSPITAL
4406083,8545457,SALON
6057167,5220171,PARK
9613809,4813128,LIBRARY
3010484,4636551,PARK
2654581,9006365,UNIVERSITY
5161794,2932031,SCHOOL
4258896,1447611,SUPERMARKET
691312,3771276,PHARMACY
3232581,7534380,PHARMACY
9405791,2207969,BANK
4574405,9570157,HOSPITAL
7187784,6314937,ATM
1000590,4610553,SCHOOL
1819709,348410,GYM
2708478,731292,HOSPITAL
6196112,7391628,ZOO
2727381,2440349,RESTAURANT
9422731,6471634,PARK
2827110,8854947,PARK
1278995,9664229,SUPERMARKET
5352616,2643939,HOSPITAL
3142237,6058425,HOTEL
5218427,8462679,UNIVERSITY
9760004,8997927,ATM
880541,6103565,HOSPITAL
5606253,7042805,SCHOOL
4203927,4483236,RESTAURANT
7939716,5903192,GYM
4083500,3428815,SCHOOL
4348552,5091137,LIBRARY
3391454,3900871,HOTEL
6866971,2604620,UNIVERSITY
3962440,7030706,LIBRARY
1391648,4138692,GYM
5921446,8793914,SUPERMARKET
184409,5804777,UNIVERSITY
7104913,5127053,HOSPITAL
9926779,2254500,PARK
3296120,5259587,SALON
5363217,6782221,SUPERMARKET
9515436,6632615,RESTAURANT
6536572,6187200,SUPERMARKET
9245500,5444769,HOTEL
8213179,2836501,PARK
3268283,7322997,SUPERMARKET
3349524,7058691,ATM
456442,4833372,PARK
81902,4577152,SCHOOL
7919088,8075379,ZOO
3661135,6416604,UNIVERSITY
5503554,8476208,SUPERMARKET
9378943,2253624,SALON
3010373,404905,HOTEL
3571460,9915857,ATM
9840181,8909982,SALON
4726465,3781369,UNIVERSITY
5518799,8792261,ZOO
1335202,5993915,GYM
8098598,2998167,SALON
3431010,1153234,RESTAURANT
3993272,2788952,ZOO
5111196,1208725,ATM
5352417,2350926,LIBRARY
320872,5010129,BANK
8634580,2474807,MUSEUM
8788346,2273270,HOTEL
4056980,9207329,UNIVERSITY
484813,1820259,RESTAURANT
7047159,7980061,MUSEUM
819878,5583037,LIBRARY
6870956,8359454,RESTAURANT
6420258,7521374,BANK
7822349,7942412,BANK
8299220,4393232,SALON
1088882,9370372,BANK
3677969,7708591,GYM
4026633,630443,PHARMACY
1705581,4509352,ZOO
244017,3822917,BANK
944905,8024693,PARK
7353205,414098,ZOO
8673296,4881491,PARK
7911241,3461427,LIBRARY
4336286,2959151,GYM
2227927,1240690,BANK
8922663,7156933,SCHOOL
5322448,6748124,HOSPITAL
5870947,9107372,HOSPITAL
4141512,882400,SCHOOL
1430040,5778578,RESTAURANT
5744190,3035676,PHARMACY
7552754,3422228,MUSEUM
4744119,7955002,ATM
2169120,9310794,UNIVERSITY
8761016,942426,ZOO
343953,5501978,HOTEL
7048390,2620330,GYM
4734409,1525949,GYM
564227,9628120,HOSPITAL
4576759,3677639,SALON
1054151,6694736,HOTEL
2762490,5742547,ATM
2007823,4054956,MUSEUM
6796213,4458219,SALON
4133596,5277573,MUSEUM
9632436,5940495,LIBRARY
2716453,1327827,SALON
4162232,9750187,MUSEUM
8299825,2422082,PHARMACY
121829,755624,SCHOOL
1591095,9175148,ATM
2192371,1057450,SCHOOL
6031840,816167,HOTEL
9127900,1975629,GYM
2160075,4171402,PHARMACY
1857698,4162781,RESTAURANT
3642856,299552,RESTAURANT
8466533,4564476,SALON
1209355,8015403,UNIVERSITY
1531185,9602551,SCHOOL
111953,1761707,RESTAURANT
4094454,5132806,HOTEL
297972,8302542,HOTEL
6643396,5459701,ATM
5962088,5124925,RESTAURANT
1371023,4603434,ZOO
6388641,5611433,SUPERMARKET
7303256,2796495,RESTAURANT
9983130,1105099,ZOO
8161321,8405716,SUPERMARKET
219452,3420800,RESTAURANT
2250767,3938885,HOSPITAL
9452792,4322028,MUSEUM
7336909,7378937,MUSEUM
6051336,7614616,SCHOOL
6903314,2638282,UNIVERSITY
1150415,9290916,HOSPITAL
4084172,4301849,ZOO
1137814,1215059,GYM
4649239,5165207,HOTEL
7681514,6353092,SALON
9254038,1860440,RESTAURANT
1503498,482142,GYM
9972106,2202326,GYM
4309998,4433142,BANK
3623595,2170433,RESTAURANT
5203985,521741,LIBRARY
9663185,9695218,RESTAURANT
410456,8536798,PARK
6477495,4356257,UNIVERSITY
5881194,3697360,RESTAURANT
2140464,7916032,ATM
1282206,9231586,PARK
